text,character,scene,order,season,episode,conversation,sentiment,sentiment_class,objectivity,objectivity_class,lda_topic,lda_keywords,nmf_topic,nmf_keywords,x_coord,y_coord,z_coord,scene_inc
"Uh Joey, can you give us just a minute?",Ross Geller,s09_e01_c01,90101,9,1,1,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,3,just ok don god did yeah know wait oh uh,5,did umm night wow wanna wha um rach huh uh,7.902920246124268,6.704641819000244,4.966923713684082,412
"Hey. Surprised? I know. You didn’t propose to me. Joey did. Uh... You didn’t propose to me, Chandler didn’t propose to me, but Joey did. Yeah, what did happen? You were gonna propose to me? She’s doing it Look, she’s breast-feeding look! Oh wow, this feels weird. Wonderful weird. We really are. I know. I know. I’ve feeling. Yeah. Yeah, maybe. Wh-what’s that? I’m sorry, what?",Rachel Green,s09_e01_c10,90110,9,1,10,-0.010714285714285716,NEUTRAL,0.8714285714285716,STRONGLY SUBJECTIVE,8,like come look hey yeah ross ok just oh know,2,mean hear sure really didn going weird got good yeah,7.179634094238281,6.668957233428955,4.894656658172607,413
"Listen, I um... I heard about the engagement. And confused. Rach, sweetie, I-I um...I didn’t propose to you. I don’t think you do. Poor baby, you’re so tired. Rach, I didn’t propose to you, Joey didn’t propose to you, and Chandler didn’t propose to you. Joey proposed to you? Wait! Whoa-whoa, you...you gave her the ring? Whoa! You were down on one knee? Uhh... No. I can’t believe you told her I was going to propose! What? Thank you. Good weird? We’re so lucky. Look, I-I know it’s not a proposal and I don’t know where you are, but with everything that’s been going on and with Emma and...I’ve been feeling. Yeah? Okay, well, that... Wow, okay, well, umm...then maybe, at least we can, we can talk about us again. Well good, okay. I-I, kind of think y’know if we...if You’re wearing the ring. And you told Phoebe you were engaged. When you thought Joey proposed did...did you say yes?",Ross Geller,s09_e01_c10,90110,9,1,10,0.10813492063492063,NEUTRAL,0.6515873015873017,SUBJECTIVE,8,like come look hey yeah ross ok just oh know,4,time wanna baby good umm ll let look right okay,7.123894214630127,6.679784297943115,4.859744071960449,413
"Okay you have to realize, I was exhausted, I was emotional, I would have said yes to anybody. Like that time you and I got married! I’m not helping. That is right and traditionally the daddy is supposed to give the mummy a present but I am prepared to let that go. Well-Really? I thought Chandler was your best friend. Ooooo!",Rachel Green,s09_e02_c01,90201,9,2,1,0.2122767857142857,POSITIVE,0.4607142857142857,NEUTRAL,4,right ross mean okay ve got just oh don know,4,time wanna baby good umm ll let look right okay,7.068459510803223,6.612025737762451,4.806270122528076,414
"So you said yes to him, and you just had our baby? So when I came in here to see if you wanted to maybe start things up again, you were engaged to my best friend. Well, Chandler’s my oldest friend, but Joey’s my-No! Ah!",Ross Geller,s09_e02_c01,90201,9,2,1,1.0,STRONGLY POSITIVE,0.3,OBJECTIVE,9,ross don mean gonna right yeah oh just okay know,1,ve didn think want right like mean don just know,7.230443000793457,6.645545959472656,4.963693618774414,414
"Oh great, the pacifiers? The burping clogs? The diapers? Alright thanks, oh Ross could you stop by the coffee house and get me a muffin? Umm let me think...What do I want, what d-o I w-a-n-t... Blueberry. Thanks.",Rachel Green,s09_e02_c04,90204,9,2,4,0.39999999999999997,POSITIVE,0.3833333333333333,OBJECTIVE,2,don right got ve ross just know okay oh yeah,3,honey yes guys love great come thank sorry god oh,7.963746547698975,5.5012288093566895,2.559041738510132,415
"In the closet. Linen closet. In the hospital. Sure what kind? Please take your time, it’s an important decision. Not like, say, I know! deciding to marry someone, this is about a muffin. Blueberry it is.",Ross Geller,s09_e02_c04,90204,9,2,4,0.5333333333333333,POSITIVE,0.9296296296296296,STRONGLY SUBJECTIVE,2,don right got ve ross just know okay oh yeah,1,ve didn think want right like mean don just know,6.732757568359375,4.895854949951172,1.9455925226211548,415
"Heeeeey, where have you been? What happened to you? Oh no Ross! This is not good, we have to talk about this Joey thing. Please sit. You have got to get over this Joey thing, okay? I never really wanted to marry Joey, okay? You know what I really really want? I wanna sleep, I wanna eat, I wanna take a shower, I mean before she wakes up and we gotta do this all over again. I mean I got news for you mister, Emma? Not easy. No its really okay... Monica!",Rachel Green,s09_e02_c12,90212,9,2,12,0.05925925925925926,NEUTRAL,0.5231481481481481,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,4,time wanna baby good umm ll let look right okay,6.446150302886963,6.357860088348389,4.462494850158691,416
"Ah I had a little thing with Joey, if you think this is bad you should see him. Okay. What, Rach? Right. Well, that’s what I’m here for. Want me to get that?",Ross Geller,s09_e02_c12,90212,9,2,12,-0.025446428571428537,NEUTRAL,0.550595238095238,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,4,time wanna baby good umm ll let look right okay,7.649962425231934,6.585572242736816,4.974698543548584,416
"Yeah. Just to be sure I’m gonna call Dr. Wiener. All right, I trust you. I’m on the phone! Dr. Wiener?",Rachel Green,s09_e03_c02,90302,9,3,2,0.42857142857142855,POSITIVE,0.7123015873015872,SUBJECTIVE,2,don right got ve ross just know okay oh yeah,8,like doing sure make great right weird just come gonna,9.529423713684082,4.069836616516113,1.5378508567810059,417
"I went thru this with Ben and Carol. One cup of coffee won’t affect your milk. Rachel, I can see you dialing! I don’t understand why...",Ross Geller,s09_e03_c02,90302,9,3,2,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,5,rach just know um little want fine don hey uh,1,ve didn think want right like mean don just know,8.007062911987305,5.682938098907471,2.753038167953491,417
"Dr. Wiener. Oh you know what, you sound just like his wife! Yes, of course there is! Okay? I’m not insane! Hiccups. Yeah well, not anymore I can’t. He fired us! What are we gonna do? We have to find a pediatrician. Wait wait, Monica said that when you guys were growing up, you really liked your doctor. What was his name? Argh! Why does everything happen to me?! What? What, do you mean you’re not feeling well? What do you have? Is it Rubella? Because don’t go near Emma, she has not had that shot. Wiener, Wiener Wiener, Wiener!!! Great! Now he’s gonna know it was me!",Rachel Green,s09_e03_c04,90304,9,3,4,0.4921875,POSITIVE,0.6482142857142856,SUBJECTIVE,9,ross don mean gonna right yeah oh just okay know,8,like doing sure make great right weird just come gonna,7.946394920349121,6.0390496253967285,3.486985921859741,418
"Who the hell was that?! Rach, you can’t call people at three in the morning. Was there anything you did wrong with Emma? Well, what was it? Rach, I told you, you can’t call him every time any little thing comes up. Dr. Gettleman? Yeah I know, I don’t think that’s a good idea. In fact, I think he’s dead. Rach, I promise first thing tomorrow we’ll find another doctor, but I gotta get up early and I’m not feeling all that well. You know? Come to think of it, it does feel Rubella-like! Rachel!!!",Ross Geller,s09_e03_c04,90304,9,3,4,0.05110677083333332,NEUTRAL,0.5055555555555555,NEUTRAL,10,big um yeah building just thing joey think monica chandler,1,ve didn think want right like mean don just know,7.4783711433410645,6.04567289352417,3.2289037704467773,418
I know. Ross still sees his pediatrician!!! I don’t care!,Rachel Green,s09_e03_c12,90312,9,3,12,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,4,right ross mean okay ve got just oh don know,9,ugh wait thank don great need think come really ross,8.771695137023926,5.570653438568115,4.010557174682617,419
"You promised you wouldn’t say anything. Why? Why? I know it’s a little weird, but hey, he’s a great doctor, okay? He knows my medical history, and every time I go in there, he makes a big deal. ’Ah look, it’s my favorite patient!’",Ross Geller,s09_e03_c12,90312,9,3,12,0.1767857142857143,NEUTRAL,0.55,NEUTRAL,8,like come look hey yeah ross ok just oh know,6,umm time wanna huh alright going thank guys good hey,7.954490661621094,5.958865165710449,3.5762269496917725,419
"Okay, well that’s now the third sign that I should not leave Emma. Well, let’s see. The first one is: I don’t want to. And, you know, I’m not going. She is? What about Monica. Ish. I just don’t think I can bear it. Uch. Oh-A. You need to learn some new slang. What ... Oh! I was just going to say that I left my keys.",Rachel Green,s09_e05_c04,90504,9,5,4,0.18409090909090908,NEUTRAL,0.25757575757575757,OBJECTIVE,7,right uh know don like think ross just oh okay,1,ve didn think want right like mean don just know,6.712362289428711,6.986644744873047,2.7516486644744873,420
"Oh, what were the other two? I know, it’s the first time, we’re leaving the baby and ... hey, I know how hard it is for you, but ... but Emma is gonna be fine. My mom is gonna be with her. She’s great with kids. Ya. Hey, you only heard Monica’s side of that. That little fatso was a terror. Rachel, I know that you can. And you should. Really, it would be good for you and in fact, why don’t you, why don’t you go ahead to the restaurant and I will wait for my mom and then I’ll meet you there. No, no, really. You should go. Just go! Go! Go out! Really, the world is your oyster. Kick up the heels. Paint the town red. I’m serious. C’mon, you should go. Here. No, uh-uh, just go. No! No, you know what? You, the baby’s fine, now squam . Yeah, story walking. Oh, holy molly are we in a pickle now.",Ross Geller,s09_e05_c04,90504,9,5,4,0.12622767857142858,NEUTRAL,0.45476190476190487,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,1,ve didn think want right like mean don just know,6.776187896728516,6.983818054199219,3.043018341064453,420
"No. Uch. Alright, I can’t, I can’t wait that long. You have to do something-knock that door down! What if she jumped out the bassinet? Oh my god, I left the water running. Ah, did I leave the stove on? Is the window open? Because if there’s a window open, a bird could fly in there. Ubb. Boy, are you gonna be sorry if that’s true.",Rachel Green,s09_e05_c07,90507,9,5,7,0.050694444444444445,NEUTRAL,0.5298611111111111,NEUTRAL,4,right ross mean okay ve got just oh don know,3,honey yes guys love great come thank sorry god oh,6.41583776473999,6.5947394371032715,2.8798880577087402,421
"Oh-oh, wait, my mother is gonna be here any minute. And she has the keys. I would, but I bruise like a peach. Besides, y...you know, everything is gonna be fine. The baby’s sleeping. Can’t hold her own head up, but yeah jumped. Rach you did not leave the water running. Please, just pull yourself together, okay? You never cooked since 1996. Oh my god, you know what, yeah, I think you’re right. I think ... listen, listen! A pigeon, a pigeon. No, no wait, no-no, an eagle flew in. Landed on the stove and caught fire. The baby, seeing this, jumps across the apartment to the mighty bird’s aid. The eagle, however, misconstrues as an act of aggression and grabs the baby on its talon. Meanwhile the faucet fills the apartment with water. Baby and bird still up lays are locked in a death grip, swirling around the whirl pool, that fills the apartment.",Ross Geller,s09_e05_c07,90507,9,5,7,0.45476190476190476,POSITIVE,0.687142857142857,SUBJECTIVE,8,like come look hey yeah ross ok just oh know,8,like doing sure make great right weird just come gonna,6.827545166015625,6.683073997497559,2.7889647483825684,421
"Oh no. I mean it. After what just happened, I’m never leaving her again.",Rachel Green,s09_e05_c10,90510,9,5,10,0.15625,NEUTRAL,0.6875,SUBJECTIVE,9,ross don mean gonna right yeah oh just okay know,3,honey yes guys love great come thank sorry god oh,5.470175266265869,6.355105400085449,2.8883473873138428,422
Great. So let’s get going?,Ross Geller,s09_e05_c10,90510,9,5,10,0.8,STRONGLY POSITIVE,0.75,SUBJECTIVE,7,right uh know don like think ross just oh okay,6,umm time wanna huh alright going thank guys good hey,7.706231117248535,3.3908157348632812,3.0181257724761963,422
"We got locked out of the apartment, we ... N-it wasn’t easy, but it’s your birthday and I did what I got to do. She spit up. Judy! She spi...Judy! Look alive, Judy! Thank you. Oh, ooh, everything looks delicious. What should I ha-ave? What should I have? Yah, I’ll have the soup and the salmon. Y’guys ever heard the story about when Rosses mom went to the beauty salon?",Rachel Green,s09_e05_c12,90512,9,5,12,0.6006944444444445,STRONGLY POSITIVE,0.7444444444444445,SUBJECTIVE,2,don right got ve ross just know okay oh yeah,3,honey yes guys love great come thank sorry god oh,7.461000442504883,5.93105936050415,2.7926061153411865,423
"What? Thanks. Oh. W-oa ... Mommy! You know, I think that’s a good idea-our babysitter just pounded in another Chardonnet. Bye, y’guys.",Ross Geller,s09_e05_c12,90512,9,5,12,0.475,POSITIVE,0.4,OBJECTIVE,1,come really good guys know don just yeah uh oh,3,honey yes guys love great come thank sorry god oh,6.831563472747803,6.625076770782471,2.7395505905151367,423
"Really nice to meet you... and we’ll call you. What, the blonde with no bra? Okay...",Rachel Green,s09_e06_c03,90603,9,6,3,0.3666666666666667,POSITIVE,0.5,NEUTRAL,1,come really good guys know don just yeah uh oh,4,time wanna baby good umm ll let look right okay,7.1614603996276855,3.6578338146209717,2.406700849533081,424
